1000 - HFM Consolidated Group,1. Retail,AreaGroup1,10,10 - HFM Pennant Hills,910,01-P&L,02-Cost of sales,03-COGS,20-COGS,50070,Stock Adjustments,Actual,"-37,541.51","-45,403.31","-41,882.57","-35,157.60","-51,137.84","-32,230.34","-47,964.22","-43,773.54","-27,111.66","-51,655.19","-39,760.56","-37,983.92","-34,093.52","-34,384.63","-25,108.78","-46,386.49","-40,405.35","-45,865.58","-65,318.14","-49,818.44","-37,180.66","-44,544.08","-31,847.27","-26,332.70","-31,416.21","-23,795.09","-28,858.39","-41,738.39","-35,699.97","-43,960.86","-51,345.63","-42,853.86","-40,447.10","-31,497.25","-30,760.71","-29,811.63","-31,146.02","-22,860.06","-25,461.29","-34,947.69","-25,854.12","-41,477.18","-29,364.48","-43,162.69","-26,016.26","-45,143.59","-34,539.83","-24,407.02","-37,033.19","-18,977.10","-45,235.20","-37,131.93","-26,481.44","-32,560.69","-52,515.76","-38,848.52","-36,212.54","-45,892.93","-15,679.91","-29,077.14","-35,825.76","-26,720.62","-35,806.36","-41,628.29","-14,506.34","-17,999.83","-51,260.85","-29,391.12","-24,597.16","-30,849.52","-26,384.75","-18,610.08","-21,591.64","-23,605.46","-26,190.58","-43,528.86","-24,024.98","-36,877.20","-48,703.65","-43,966.88","-40,933.84","-34,778.88","-27,444.26","-23,714.57","-36,404.24","-24,591.33","-30,203.82","-32,209.19","-34,217.82","-45,084.71","-46,812.76","-41,750.45","-22,775.13","-36,418.66","-30,209.39","-15,556.70","-39,669.24","-39,324.87","-10,611.91",-60.31,-62.22,"-61,567.63","1,899.36","-67,450.25","-6,025.05","37,651.16","-13,737.04","49,965.04","-19,457.93","11,492.61","-53,926.07","-76,603.61","-70,324.42","-87,093.39","-133,401.40","-155,704.28","-68,026.12","-91,753.90","-91,002.90","-175,136.42","-54,320.91","-52,693.25","-53,958.81","-80,697.04","-79,769.94","-79,740.18","-88,466.04"
1000 - HFM Consolidated Group,1. Retail,AreaGroup1,10,10 - HFM Pennant Hills,910,01-P&L,02-Cost of sales,03-COGS,20-COGS,50072,Net Credits Processed,Actual,"-2,195.53",55.28,-336.16,"-1,034.37","-1,063.81",144.78,"-1,263.08","-2,259.67",-418.95,-211.45,"-1,414.13","-2,832.46",-31.06,-874.67,-263.31,352.66,"1,195.89",348.66,-765.31,700.45,-439.89,950.65,-244.73,474.87,560.57,-409.53,-476.79,356.94,270.92,-183.31,176.43,-500.81,-608.27,61.57,44.71,-239.80,-472.63,-49.53,-820.56,-372.25,-91.57,-49.74,-592.49,-578.71,-181.67,-327.90,134.25,-234.86,-414.03,-143.59,-222.15,130.02,-479.53,"-1,116.02",-101.24,82.23,0.00,-350.34,-56.20,-119.05,-316.29,-203.01,-653.80,-85.44,-279.93,-733.61,-559.34,-446.78,-317.88,"-2,148.00",-624.53,-465.06,246.62,-151.03,-36.61,631.13,-287.34,239.00,-496.72,-100.04,232.27,-781.93,-735.32,-283.30,-258.10,13.91,-602.21,-230.04,-348.17,"-2,180.22","-1,223.21",-81.70,-7.59,51.38,-583.63,-17.58,-529.15,-71.04,216.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,AreaGroup1,10,10 - HFM Pennant Hills,910,01-P&L,02-Cost of sales,03-COGS,20-COGS,50074,Net Transfers Processed,Actual,562.35,396.51,-84.73,-122.59,232.97,-938.33,-683.27,-713.93,-60.21,"-1,863.72",-536.34,-24.81,71.37,623.81,75.50,-7.65,11.09,-148.55,-573.61,-828.96,522.68,-89.72,-92.70,-11.26,250.93,252.59,-332.36,9.99,-729.35,-125.42,-145.60,30.56,1.99,-159.75,-39.10,-620.77,-31.97,-150.14,155.44,-42.03,-2.44,-194.73,-464.23,4.23,33.13,-267.39,665.15,120.45,194.38,19.50,-15.05,5.68,92.05,-16.53,-284.69,-2.95,-72.27,"-2,065.99","2,067.84",25.94,-1.46,12.98,-31.21,5.05,-192.34,-139.19,88.00,24.94,-139.59,242.67,2.08,25.25,0.01,-62.68,-67.60,0.58,-39.50,-59.20,-173.17,-16.38,-644.97,"-1,444.55","1,009.97",0.04,"-1,220.79",-390.00,"-1,175.37",279.69,-42.47,798.75,55.99,-53.10,168.00,-10.00,-16.84,-954.02,701.40,111.06,-5.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,AreaGroup1,10,10 - HFM Pennant Hills,910,01-P&L,02-Cost of sales,03-COGS,20-COGS,50100,Product Wastage,Actual,"-3,962.27","-4,035.68","-3,345.49","-4,944.66","-2,512.74","-5,859.77","-13,630.50","-6,248.65","-7,315.85","-6,153.48","-6,021.83","-8,453.88","-7,586.40","-5,804.50","-5,123.77","-5,785.95","-5,716.80","-7,714.51","-10,345.73","-6,645.29","-7,860.12","-8,680.27","-6,752.93","-8,480.75","-9,241.54","-7,161.75","-6,523.45","-7,692.68","-7,110.01","-8,635.74","-10,572.95","-8,883.79","-5,913.50","-10,330.43","-9,773.59","-8,921.50","-12,345.49","-11,587.03","-10,963.74","-13,055.16","-11,630.93","-13,858.33","-24,131.93","-12,131.78","-14,677.72","-21,505.79","-16,796.47","-18,153.63","-23,958.34","-13,924.01","-16,932.88","-18,935.62","-17,235.90","-21,753.60","-30,986.12","-18,722.41","-15,346.02","-22,768.42","-17,100.92","-15,927.86","-21,070.74","-16,004.25","-20,295.86","-34,326.77","-43,125.21","-38,229.58","-36,850.59","-24,979.38","-22,363.44","-24,415.84","-18,563.78","-25,730.00","-26,256.01","-17,206.74","-15,478.08","-24,927.24","-22,480.73","-26,450.05","-33,529.32","-26,414.24","-19,199.65","-27,689.97","-21,124.14","-26,562.48","-21,900.75","-18,730.40","-17,403.66","-22,833.53","-12,553.88","-16,200.54","-23,666.40","-14,501.98","-19,159.64","-20,583.35","-19,410.34","-21,476.81","-18,552.08","-15,800.45","-14,857.57",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,AreaGroup1,10,10 - HFM Pennant Hills,910,01-P&L,02-Cost of sales,04-Packaging,21-Packaging,50040,COGS - Packaging,Actual,"-5,015.70","-5,212.67","-6,031.60","-6,321.41","-6,413.97","-6,680.43","-1,898.15","-5,751.35","-5,684.45","-4,288.06","-3,783.99","-4,742.73","-5,180.35","-4,820.74","-3,490.00","-6,357.22","-4,946.52","-8,678.62","-5,930.20","-3,829.44","-3,495.87","-4,190.81","-5,649.57","-4,130.96","-3,688.05","-4,253.35","-3,308.07","-4,349.27","-2,985.83","-6,022.90","-3,308.44","-3,005.46","-1,995.29","-5,307.98",-629.60,"-7,233.09","-6,144.92","-3,678.07","4,159.55","-2,227.84","-2,707.47","-5,521.81","-4,396.28","-2,781.21","-4,265.87","-3,332.30","-3,547.96","-4,020.53","-3,406.53","-4,570.49","-8,386.80","-4,121.82",-971.79,"-3,751.64","4,100.00","-3,248.68","-2,137.86",617.52,613.49,"-1,535.82",494.67,"-1,328.00","2,393.58","-1,691.18",732.94,"-1,301.81","1,684.13","-1,137.72",-594.00,"-3,564.19","2,055.10","-2,314.18",-517.84,-637.82,-516.34,49.28,"-1,048.50","-1,595.25","2,217.13","-1,448.07","-4,217.46",329.57,700.73,"-6,682.34","2,372.62","-4,914.07",-858.11,"2,165.47","-2,419.78",-339.99,"-1,531.97","-4,047.04",-567.53,"-3,444.92",-353.00,-989.45,"-1,662.70","-2,772.93","-3,879.82","-18,269.85","-12,717.78","-26,013.09","23,245.78","-5,725.93","-7,642.09","-33,271.86","35,648.14","-7,076.26","-16,361.87","-5,241.18","-21,933.80","-11,020.63","-10,534.63","-9,291.79","-18,556.43","1,085.20","-22,552.03","-6,070.15","-19,357.98","-8,189.22","-10,515.78","-6,095.11","-5,789.07","-27,669.70","-8,351.16","22,539.61","4,454.33"
1000 - HFM Consolidated Group,1. Retail,AreaGroup1,10,10 - HFM Pennant Hills,910,01-P&L,02-Cost of sales,04-Packaging,21-Packaging,50045,COGS - Packaging - System,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.06,"-3,283.82","-1,932.35","-2,032.07","-2,602.98","-1,350.98","-1,502.74","-2,171.04","-1,007.88","-1,500.00","-3,720.64","-1,123.88","-2,095.54","-2,429.03","-2,392.80","-2,102.77","-2,719.09","-2,746.89","-2,026.63","-2,563.20","-1,812.72","-2,105.83","-2,607.42","-6,119.87","-2,052.01","-6,718.65","-2,060.90","-4,046.11","-7,196.57","-4,503.79","-4,084.39","-7,049.90","-6,529.44","-4,713.83","-5,251.11","-4,613.40","-5,324.73","-6,284.24","-3,456.54","-4,922.66","-6,303.08","-4,738.78","-4,920.53","-5,018.71","-7,100.69","-6,464.65","-5,333.02","-5,234.59","-8,133.73","-7,534.66","-6,278.49","-6,324.97","-7,047.35","-6,984.57","-5,269.34","-6,816.08","-3,200.88","-7,588.11","-5,294.18","-4,055.78","-7,098.26","-6,497.90","-4,946.99","-3,926.52","-4,898.87","-4,439.31","-3,579.61","-5,261.91","-4,499.70","-3,308.37",0.00,0.00,0.00,0.00,"-10,886.09",135.86,0.00,"-30,816.59",0.00,"-1,295.35","1,295.35",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,AreaGroup1,10,10 - HFM Pennant Hills,910,01-P&L,02-Cost of sales,05-Logistic & Distribution,22-Logistic & Distribution,50080,Logistic & Distribution,Actual,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-682.50,,,,,,,-225.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,AreaGroup1,10,10 - HFM Pennant Hills,910,01-P&L,02-Cost of sales,05-Logistic & Distribution,22-Logistic & Distribution,50082,Transport Recharge,Actual,"-14,000.00","-11,200.00","-11,200.00","-14,000.00","-11,200.00","-11,200.00","-14,000.00","-11,200.00","-11,200.00","-14,000.00","-11,200.00","-14,000.00","-20,065.00","-16,052.00","-16,052.00","-20,065.00","-16,052.00","-16,052.00","-20,065.00","-16,052.00","-16,052.00","-20,065.00","-16,052.00","-16,052.00","-24,635.00","-19,708.00","-19,708.00","-24,635.00","-19,708.00","-19,708.00","-24,635.00","-19,708.00","-19,708.00","-24,635.00","-19,708.00","-19,708.00","-26,650.00","-21,320.00","-21,320.00","-26,650.00","-21,320.00","-21,320.00","-26,650.00","-21,320.00","-21,320.00","-26,650.00","-21,320.00","-21,320.00","-27,650.00","-22,120.00","-22,120.00","-27,650.00","-22,120.00","-22,120.00","-27,650.00","-22,120.00","-22,120.00","-27,650.00","-22,120.00","-22,120.00","-26,687.50","-21,350.00","-21,350.00","-26,687.50","-21,350.00","-21,350.00","-26,687.50","-21,350.00","-21,350.00","-26,687.50","-21,350.00","-21,350.00","-26,966.20","-21,572.96","-21,572.96","-26,966.20","-21,895.25","-21,895.24","-27,369.05","-21,895.24","-21,895.24","-27,369.05","-21,895.24","-27,369.05","-27,589.81","-22,116.00","-22,558.00","-28,750.00","-23,000.00","-23,000.00","-28,750.00","-23,000.00","-23,000.00","-28,750.00","-23,000.00","-23,000.00","-28,260.00","-22,608.00","-22,608.00","-28,260.00","-22,608.00","-22,608.00","-28,260.00","-22,608.00","-22,608.00","-28,260.00","-22,608.00","-22,608.00","-32,890.00","-26,312.00","-26,312.00","-32,890.00","-26,312.00","-26,312.00","-32,890.00","-26,312.00","-26,312.00","-32,890.00","-26,312.00","-26,312.00","-37,946.35","-30,357.08","-30,357.08","-37,946.35","-30,357.08","-30,357.08","-37,946.35"
1000 - HFM Consolidated Group,1. Retail,AreaGroup1,10,10 - HFM Pennant Hills,910,01-P&L,02-Cost of sales,05-Logistic & Distribution,22-Logistic & Distribution,50083,Warehouse Recharge,Actual,"-26,372.13","-23,466.01","-23,277.20","-32,828.58","-26,034.03","-30,335.03","-31,685.96","-26,433.66","-23,175.96","-27,707.65","-21,562.40","-26,224.94","-23,804.11","-20,252.10","-20,093.09","-27,602.84","-24,202.72","-26,574.94","-29,638.04","-22,701.47","-21,059.65","-25,900.42","-20,520.13","-18,637.48","-22,349.45","-18,334.10","-18,045.35","-25,446.97","-21,999.78","-25,626.48","-26,956.18","-21,576.67","-21,432.42","-23,666.07","-18,113.67","-17,714.84","-24,904.51","-20,713.84","-21,693.78","-28,675.26","-24,180.32","-27,344.26","-29,058.53","-23,970.36","-22,088.59","-26,186.44","-19,999.97","-19,148.38","-23,963.11","-20,298.70","-20,324.49","-27,745.53","-23,376.62","-28,826.58","-30,014.42","-23,666.18","-29,494.32","-32,162.99","-24,715.43","-23,242.00","-30,977.02","-25,479.80","-25,172.68","-32,930.82","-27,960.51","-33,858.05","-33,804.62","-25,845.97","-21,411.07","-21,516.02","-16,600.00","-15,659.57","-23,602.02","-19,683.65","-21,504.74","-27,602.15","-24,558.51","-31,933.43","-33,057.53","-24,623.47","-22,894.45","-29,120.80","-14,969.71","-25,653.64","-25,612.88","-21,542.96","-21,601.32","-28,682.08","-26,449.99","-34,710.63","-34,591.71","-27,382.77","-24,804.63","-30,848.33","-23,284.16","-20,201.21","-31,784.63","-26,575.74","-26,232.36","-34,923.20","-29,888.68","-38,375.30","-35,312.02","-29,334.98","-30,839.53","-33,360.17","-27,228.31","-25,092.10","-39,141.49","-34,758.26","-33,642.07","-44,699.41","-40,852.71","-47,286.39","-46,731.67","-37,376.57","-34,274.72","-44,076.72","-31,582.67","-29,702.96","-31,039.20","-25,774.70","-26,071.32","-33,617.82","-29,655.92","-37,205.68","-36,110.31"
1000 - HFM Consolidated Group,1. Retail,AreaGroup1,10,10 - HFM Pennant Hills,910,01-P&L,03-Employment expenses,06-Employee Expenses,29-Non-Productive Wages,61164,Salaries & Wages - Sick Leave,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,185.28","-5,477.73","-6,117.14","-3,635.44",-839.28,"-3,927.00","-2,571.28","-4,725.55","-7,400.90","-8,209.39","-3,798.81","-4,432.68","-5,004.16","-4,321.03","-4,561.28","-1,361.45","-1,368.04","-1,450.93","-2,460.01","-1,539.95","-5,138.56","-2,600.45","-6,766.63","-9,510.63","-2,211.27",104.47,"-2,547.77",-757.55,"-2,010.21","-3,204.91","-1,254.15","-1,428.18","-3,626.76","-3,813.24","-3,938.97","-2,665.94","-1,101.28","-1,998.22","-4,758.67",-542.57,"-1,400.81","-3,690.07","-4,843.79","-1,904.43","-5,361.18","-2,536.28","-3,612.96","-3,795.93","-4,884.47","-2,204.53","-1,664.27","-2,901.18","-2,173.92","-1,467.39","-1,245.26","-1,087.29","-2,646.37","-2,866.89","-4,441.55","-4,277.62","-1,691.54","-3,900.44","-2,787.21","-1,734.38",-196.84,"-2,747.09"
1000 - HFM Consolidated Group,1. Retail,AreaGroup1,10,10 - HFM Pennant Hills,910,01-P&L,03-Employment expenses,06-Employee Expenses,29-Non-Productive Wages,61165,Salaries & Wages - AL Taken,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,640.22","-4,656.66","-7,047.78",-488.67,"-6,004.29","-12,971.16","-5,741.15","-4,181.65","-8,433.31","-4,553.28","-5,202.75","-9,014.92","-3,531.82",-931.71,-218.27,"-4,437.76",-768.75,"-13,174.50","-2,839.48","-15,311.55","-6,716.17","-8,485.25","-8,265.61","-6,929.66","-6,235.79","-1,908.70","-4,910.00","-5,013.17","-1,947.59","-7,650.05","-5,294.12","-9,185.22","-8,906.59","-12,363.52","-3,726.15","-6,353.17","-6,864.43","-8,047.10","-16,330.97","-6,374.17",-522.95,"-12,582.06","-8,782.49","-8,156.68","-11,505.32","-7,934.90","-5,424.74","-12,343.34","-5,802.96","-5,922.78","-14,028.70","-3,055.83","-1,906.77","-9,397.89","-7,875.77","-4,954.48","-14,364.74","-5,399.16","-2,193.73","-12,094.82","-4,222.80","-6,049.19","-8,380.16",0.00,"-1,346.89","-9,433.97"
1000 - HFM Consolidated Group,1. Retail,AreaGroup1,10,10 - HFM Pennant Hills,910,01-P&L,03-Employment expenses,06-Employee Expenses,29-Non-Productive Wages,61166,Salaries & Wages - LSL Taken,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6,523.27",,,,,,,,,,,,,,,,,,"-1,017.81","1,017.80",,,"-3,573.69",,,"-1,661.44",,,,,"-2,742.99","-1,864.58",,0.00,"-8,426.03",0.00,0.00,0.00,0.00,"-1,989.68",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-3,240.64",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-2,159.62",0.00,-889.81
1000 - HFM Consolidated Group,1. Retail,AreaGroup1,10,10 - HFM Pennant Hills,910,01-P&L,03-Employment expenses,06-Employee Expenses,29-Non-Productive Wages,61168,Salaries & Wages - Termination,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,824.32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,-939.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,AreaGroup1,10,10 - HFM Pennant Hills,910,01-P&L,03-Employment expenses,06-Employee Expenses,29-Non-Productive Wages,61169,Salaries & Wages - Other Leave,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,627.16","-3,254.32","1,627.16",,,,,-482.76,"-5,126.50","-3,015.60","-3,015.60","-2,498.29","-1,763.90","-4,133.68","-1,025.88",,,,,,-322.73,,,,-678.11,0.00,,,,,-188.18,,,,,,,0.00,0.00,"-2,984.52","-3,979.36","-4,974.20",0.00,"-6,179.23","-4,413.75","-3,531.00","-2,141.40",0.00,-834.94,0.00,0.00,0.00,0.00,0.00,0.00,"-1,002.78",0.00,0.00,-412.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,AreaGroup1,10,10 - HFM Pennant Hills,910,01-P&L,03-Employment expenses,06-Employee Expenses,29-Non-Productive Wages,61171,Salaries & Wages - Other,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,185.11","-2,312.72","-2,852.43","-2,373.36","-2,948.68","-3,116.32","-2,187.42","-3,264.62",-456.82,-816.39,"-1,051.92","-4,503.96","-2,550.19","-48,985.21",-626.79,-489.33,-461.62,-700.65,-744.01,-567.00,-548.54,-515.04,-513.44,-523.27,-247.12,-279.40,-328.48,-509.96,-144.47,-334.79,-337.12,-311.66,-266.96,-171.10,-329.77,-134.15,-95.12,-93.36,-118.33,"-1,940.45",-52.14,-84.78,-56.69,-43.71,-79.32,-71.07,-679.74,-24.79,-15.69,-18.21,-13.15,-959.92,-13.16,-13.66,-14.17,-12.14,-17.20,330.01,-105.46,-6.07,0.00,0.00,"2,500.00",-686.63,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,AreaGroup1,10,10 - HFM Pennant Hills,910,01-P&L,03-Employment expenses,06-Employee Expenses,30-Productive Wages,61160,Salaries & Wages,Actual,"-134,511.43","-105,905.36","-105,617.99","-143,743.84","-132,469.31","-129,027.55","-144,145.80","-108,350.53","-108,233.92","-148,192.22","-118,099.18","-119,435.18","-119,030.21","-95,301.36","-99,634.67","-132,953.46","-109,887.05","-115,638.27","-143,517.67","-109,937.21","-105,119.26","-133,089.51","-97,492.61","-91,919.29","-124,644.09","-106,907.53","-99,489.04","-140,718.34","-115,008.39","-129,654.88","-151,066.92","-121,678.39","-127,242.09","-145,966.56","-111,248.35","-111,408.53","-143,659.15","-114,248.70","-115,215.21","-148,215.24","-117,921.04","-137,854.40","-158,168.97","-113,694.22","-110,108.74","-143,453.47","-107,275.52","-114,339.04","-126,255.34","-106,077.02","-99,968.20","-139,388.72","-112,210.38","-123,531.89","-153,533.25","-118,146.94","-124,147.21","-168,504.17","-122,015.16","-116,472.99","-141,536.59","-92,563.31","-72,303.32","-91,849.40","-76,458.99","-85,393.08","-94,570.01","-72,901.94","-67,173.37","-83,965.97","-67,778.66","-70,684.71","-90,048.69","-75,684.26","-69,445.03","-96,145.23","-76,029.01","-83,986.53","-92,345.49","-75,448.45","-72,726.51","-86,918.56","-68,035.42","-82,042.60","-80,796.47","-69,406.28","-67,493.94","-82,567.82","-73,675.86","-77,711.99","-91,866.05","-73,556.98","-71,869.78","-82,182.55","-61,145.30","-65,339.82","-97,023.34","-81,259.78","-77,055.68","-97,022.42","-84,076.72","-100,209.03","-97,271.32","-81,372.98","-80,424.36","-92,990.08","-78,578.28","-74,293.07","-96,105.48","-80,586.49","-84,136.02","-103,238.92","-88,647.66","-99,588.13","-108,194.63","-87,044.71","-79,510.62","-95,044.19","-78,149.52","-73,067.35","-91,619.15","-78,522.68","-76,855.61","-95,071.42","-85,585.62","-98,137.93","-101,341.59"
1000 - HFM Consolidated Group,1. Retail,AreaGroup1,10,10 - HFM Pennant Hills,910,01-P&L,03-Employment expenses,06-Employee Expenses,30-Productive Wages,61161,Salaries & Wages - Penalties,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,773.00","-9,549.03","-13,719.27","-9,637.10","-11,743.68","-19,849.99","-8,720.20","-7,855.92","-16,199.39","-8,426.63","-9,867.23","-12,124.47","-8,707.10","-8,611.52","-14,143.25","-9,030.86","-9,677.58","-21,659.59","-8,829.13","-8,331.73","-18,206.74","-8,478.27","-11,470.99","-8,935.98","-7,341.78","-9,320.13","-11,073.14","-9,073.81","-15,366.80","-16,656.80","-9,712.24","-9,329.68","-19,096.47","-9,335.37","-10,931.42","-12,485.05","-10,762.05","-10,100.16","-15,322.43","-12,680.56","-17,975.27","-16,124.50","-11,213.94","-16,938.43","-17,193.27","-10,018.85","-3,797.96","-11,137.79","-9,247.68","-10,013.30","-15,423.89","-11,432.98","-16,397.10","-18,214.37","-11,517.35","-10,082.20","-21,341.66","-9,256.71","-10,333.35","-11,070.76","-8,537.93","-8,945.72","-12,945.75","-10,775.39","-16,999.66","-15,414.26"
1000 - HFM Consolidated Group,1. Retail,AreaGroup1,10,10 - HFM Pennant Hills,910,01-P&L,03-Employment expenses,06-Employee Expenses,30-Productive Wages,61162,Salaries & Wages - Overtime,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-5,847.10","-14,452.89","-15,318.24","-11,704.95","-16,294.93","-19,060.23","-13,767.81","-12,327.35","-22,824.75","-13,714.73","-8,841.48","-10,281.51","-9,527.79","-15,152.64","-16,785.84","-12,316.71","-21,636.23","-27,115.57","-15,764.29","-12,600.89","-20,935.99","-13,137.02","-14,960.35","-13,646.67","-13,025.96","-14,669.41","-14,422.38","-10,981.69","-23,734.66","-16,584.63","-10,635.70","-9,760.26","-18,653.36","-12,228.20","-9,050.54","-14,647.37","-12,523.49","-12,685.83","-17,456.53","-15,218.61","-26,825.81","-18,044.15","-16,276.08","-20,989.79","-22,370.81","-13,856.70","-15,993.38","-20,075.80","-14,690.77","-13,449.33","-18,534.13","-16,879.70","-29,624.80","-24,631.46","-14,068.19","-13,461.80","-26,158.01","-12,779.96","-11,824.10","-14,903.13","-10,124.75","-14,208.77","-20,669.96","-18,205.92","-27,062.54","-19,111.16"
1000 - HFM Consolidated Group,1. Retail,AreaGroup1,10,10 - HFM Pennant Hills,910,01-P&L,03-Employment expenses,06-Employee Expenses,30-Productive Wages,61163,Salaries & Wages - Allowances,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,162.05","-2,314.10","-2,899.50","-2,329.10","-2,409.10","-3,115.75","-3,175.35","-2,411.60","-3,079.50","-2,406.60","-2,381.60","-1,140.80",-883.20,-922.10,"-1,176.40",-926.45,"-1,060.02","-1,238.61","-1,117.80",-861.72,"-1,161.92",-900.20,"-1,009.79",-727.18,-627.10,-539.63,-703.59,-645.73,-639.66,-848.06,-641.35,-586.73,-694.75,-548.18,-539.32,-724.45,-650.17,-639.17,-780.87,-682.12,-921.00,-845.99,-740.63,-646.80,-780.35,-631.14,-741.46,"-1,604.88","-1,171.08","-1,045.74","-1,363.42","-1,091.76","-1,250.16","-1,224.33","-1,013.13",-828.52,"-1,215.45",-735.40,-856.05,"-1,268.28",-757.02,-788.83,"-1,394.28","-1,146.83","-1,087.35","-1,076.66"
1000 - HFM Consolidated Group,1. Retail,AreaGroup1,10,10 - HFM Pennant Hills,910,01-P&L,03-Employment expenses,06-Employee Expenses,31-Superannuation,61140,Superannuation,Actual,"-11,705.13","-9,074.95","-9,812.45","-11,358.87","-11,264.47","-10,373.36","-11,951.60","-9,101.75","-8,640.40","-11,556.49","-9,182.45","-9,591.58","-9,908.45","-7,978.20","-8,190.88","-10,713.20","-8,995.29","-9,352.90","-11,018.64","-8,736.45","-8,144.71","-9,261.20","-7,761.47","-7,196.36","-10,124.96","-8,713.02","-8,207.02","-11,020.04","-9,405.18","-10,555.53","-12,071.59","-9,871.53","-9,653.39","-11,252.94","-9,155.82","-8,930.96","-11,671.03","-9,198.35","-9,103.44","-11,799.34","-9,515.39","-10,842.80","-12,649.30","-9,028.78","-8,781.28","-11,669.16","-8,593.57","-8,727.89","-10,062.22","-8,372.31","-8,225.98","-11,341.04","-9,268.53","-10,436.70","-12,809.53","-9,778.64","-9,606.03","-16,183.33","-10,266.58","-9,792.17","-11,761.66","-9,337.50","-9,408.51","-11,838.74","-8,762.61","-11,484.81","-12,347.77","-9,181.96","-9,062.21","-10,686.71","-8,816.44","-8,537.83","-12,104.68","-9,083.54","-11,953.59","-11,772.89","-9,175.46","-10,752.58","-13,384.35","-9,146.44","-8,854.30","-12,102.48","-8,939.06","-10,809.30","-10,952.70","-9,103.51","-8,907.88","-11,049.79","-9,336.76","-10,852.83","-12,861.16","-9,532.83","-9,736.70","-11,733.01","-9,098.88","-9,080.00","-13,253.02","-11,049.20","-10,670.40","-13,475.07","-11,952.20","-14,860.29","-14,566.82","-11,830.27","-11,969.89","-13,798.86","-10,566.79","-10,877.26","-14,280.14","-11,708.49","-11,882.26","-14,551.71","-12,410.41","-14,764.06","-15,212.56","-12,312.24","-11,527.46","-15,155.05","-10,697.32","-10,941.47","-13,686.23","-11,108.68","-11,618.88","-14,582.92","-11,976.53","-14,016.68","-15,528.63"
